## Traced by TaniTracer at Sat Nov 11 17:35:47 2023 for 220830-E6_Out.czi
#   total_planes = 9; width = 512; height = 512
#   laplace = 1.800000; min_distance = 1; threshold_abs = 0.014000
#   max_diameter = 10.000000; dup_threshold = 3.000000
#   image_clip_min = 10000.000000; image_clip_max = 12924.857000
## Chased by TaniChaser at Sat Nov 11 17:35:47 2023
#   chase_distance = 3.000000
total_index	plane	index	x	y	diameter	intensity	fit_error	chi_square	distance	life_index	life_total
6382	5	59	371.13920755684376	395.97997366823256	3.286856	12132	0.041676234	0.012980379	0.0	0	1
6384	5	61	111.67053717374802	343.448048889637	2.8085637	12593	0.33614194	0.098954156	0.0	0	4
6384	6	879	112.87244184315205	341.2175090909004	3.098386	11607	0.018718645	0.0043595075	2.533748730257797	1	4
6384	7	334	113.50491008162498	339.97231908515096	2.7475038	11821	0.0070859133	0.0018660536	1.3966081136436994	2	4
6384	8	780	113.56473523378372	338.79569648206234	2.920719	11614	0.06860396	0.015741676	1.178142520635704	3	4
6389	5	66	138.17809928953648	489.69700238108635	3.391597	12332	0.35029158	0.1095136	0.0	0	4
6389	6	50	138.01592653244734	489.6968178451061	3.4809	12226	0.14582059	0.046475194	0.16217286208062237	1	4
6389	7	0	136.91308622807264	489.6015636920929	3.422719	13036	0.052687444	0.019379731	1.1069462907564835	2	4
6389	8	73	138.25896736979485	490.6980919241905	3.3159819	12219	0.09565495	0.028890157	1.7360213741283843	3	4
6390	5	67	193.69413647055626	195.99360364675522	3.4372034	11778	0.013782469	0.0042633424	0.0	0	4
6390	6	680	194.3557352423668	194.52334320545197	5.8095536	11055	0.002849118	0.000683757	1.6122588812354053	1	4
6390	7	358	193.80307546257973	196.60693335533142	5.2954893	11362	0.02664738	0.0072321296	2.1556392891365146	2	4
6390	8	159	193.42371180653572	195.27236911654472	3.384351	11534	0.012243068	0.0034638015	1.3874359412150863	3	4
6394	5	71	119.50081288814545	371.12171141058207	3.684396	12199	0.01152995	0.0037340014	0.0	0	4
6394	6	71	119.22415348887444	371.3996984064579	3.4805815	12158	0.0277366	0.008558847	0.3921953506622288	1	4
6394	7	54	119.07762482762337	371.6769549250603	4.065495	12231	0.009680549	0.0031475886	0.31359500263163836	2	4
6394	8	178	121.39501178264618	370.69290417432785	6.349079	11824	0.121766105	0.035668377	2.5176652238387343	3	4
6399	5	76	364.31472489237785	270.96374013647437	3.3134606	11599	0.00060827524	0.00019156179	0.0	0	4
6399	6	685	366.09595565497875	270.76925168931484	4.8957334	10871	0.022806529	0.00558919	1.7918171741877864	1	4
6399	7	476	365.95564764738083	268.38354179263115	3.1393268	11029	0.0044834907	0.0011215431	2.389832221753363	2	4
6399	8	388	364.9864023234695	269.1261461377144	3.4937835	10987	0.014091195	0.0037006913	1.221023223063526	3	4
6409	5	86	135.71767514944077	227.029865315184	3.2397788	11829	0.016164506	0.004888755	0.0	0	2
6409	6	266	136.38903865218163	224.60743480920792	2.995996	11632	0.031095646	0.008122864	2.513741933670998	1	2
6420	5	97	123.80845127999783	349.6824286580086	3.4483042	11773	0.069530845	0.020451995	0.0	0	1
6449	5	126	298.77764201164246	345.67382457852364	5.792654	12193	0.017118141	0.0052952673	0.0	0	3
6449	6	408	300.5836152136326	343.71748971939087	4.369129	12015	0.09597133	0.025923451	2.662477283915207	1	3
6449	7	200	303.4875530898571	343.05951906368136	3.959278	12219	0.005770424	0.0017198605	2.9775460655959898	2	3
6452	5	129	124.31863641738892	481.7821486592293	3.8221164	12545	0.011643359	0.0034907393	0.0	0	4
6452	6	67	126.08999715745449	483.22289676964283	3.7054873	12615	0.037427705	0.011762519	2.283303306419425	1	4
6452	7	269	127.39160260558128	483.09279756248	5.453592	12519	0.0043732547	0.0012130709	1.3080911842443375	2	4
6452	8	21	124.84051153063774	483.3358132839203	3.6039577	12895	0.008065397	0.0028292001	2.562639715903068	3	4
6453	5	130	204.78995350003242	225.21968345344067	3.6037245	11567	0.030810282	0.009109003	0.0	0	2
6453	6	519	205.7725927978754	224.01382592320442	4.3420897	11196	0.091990516	0.023288941	1.5555296117055433	1	2
6456	5	133	266.5781938433647	423.14117473363876	3.8618183	11332	0.013058225	0.0037949241	0.0	0	1
6458	5	135	300.7606329768896	395.9967129211873	3.4589374	12161	0.034105096	0.009985537	0.0	0	4
6458	6	40	300.9416908621788	397.55701902508736	3.6794763	12300	0.0028467465	0.00093221327	1.5707759533724805	1	4
6458	7	3	300.91523929685354	398.94636929035187	3.8100939	12501	0.005392545	0.0019269262	1.3896020455147307	2	4
6458	8	74	299.68991181254387	399.5589163005352	3.5275924	12254	0.0032116412	0.0010401448	1.3699055746617044	3	4
6476	5	153	350.89136815071106	114.12700292468071	3.6284087	11741	0.0038852086	0.0011329768	0.0	0	3
6476	6	646	348.25698870420456	113.6799687743187	4.163505	11207	0.029926006	0.0074422923	2.672039408348197	1	3
6476	7	167	349.2365077584982	113.75728318095207	3.2257862	11577	0.028767988	0.008093559	0.9825655678871326	2	3
6488	5	165	310.9315000548959	466.99313756870106	3.8637633	11569	0.017724955	0.0051137204	0.0	0	2
6488	6	105	310.90511233359575	466.1286050379276	3.7127945	11505	0.0008515189	0.00026096537	0.8649351470491453	1	2
6489	5	166	416.35490694642067	159.71923118829727	4.1671085	11770	0.01951937	0.0056326967	0.0	0	2
6489	6	214	414.8796176984906	159.83204229176044	3.643302	11729	0.0018672615	0.0005509828	1.4795961307473708	1	2
6493	5	170	377.39142924547195	396.59329557418823	3.316808	11867	0.13392149	0.0372167	0.0	0	1
6498	5	175	105.5908462703228	327.7843461036682	3.094611	11784	0.0089095235	0.0025859606	0.0	0	4
6498	6	374	105.6340399980545	326.85716620087624	3.1661062	11323	0.0061996896	0.0016470049	0.9281854719056426	1	4
6498	7	211	106.04042287543416	327.31938034296036	3.3064349	11467	0.0020431248	0.00058883725	0.6154583301653566	2	4
6498	8	550	105.8915594369173	327.38822653889656	2.992605	11214	0.052731723	0.012953604	0.16401256665861794	3	4
6499	5	176	118.55110970139503	484.2132443487644	2.8834882	12292	0.19406632	0.053480733	0.0	0	2
6499	6	535	117.5224843621254	481.7740812599659	3.7507358	11731	0.105431855	0.026536122	2.647184667216235	1	2
6501	5	178	199.4758175611496	504.2526308000088	2.8512633	11833	0.11858572	0.032620896	0.0	0	1
6511	5	188	293.53642922639847	488.95024298876524	2.9858265	11978	0.1984229	0.0543456	0.0	0	4
6511	6	914	293.4565089941025	489.2902989387512	2.1410818	11469	0.07452842	0.016001258	0.3493211883798534	1	4
6511	7	76	293.6391396522522	489.8382425159216	3.3865604	12176	0.03747574	0.01133945	0.5775778051989732	2	4
6511	8	328	293.4019508957863	489.6942482292652	3.0754492	11647	0.29679143	0.077257305	0.277475874236888	3	4
6512	5	189	290.4168541133404	479.1726071536541	4.517595	11827	0.004106626	0.001218389	0.0	0	4
6512	6	175	289.692785769701	480.1496371924877	3.7506492	11809	0.00051640865	0.0001522231	1.2160849736115844	1	4
6512	7	399	289.42749589681625	479.84794330596924	2.811252	11587	0.031947795	0.008094994	0.4017435971086926	2	4
6512	8	204	287.8139459490776	478.51423954963684	3.5024207	11745	0.0024310593	0.0007113292	2.0933965566759056	3	4
6515	5	192	384.59273678064346	249.4129042327404	3.4488113	11320	0.0007202419	0.00021085022	0.0	0	2
6515	6	366	385.4005161523819	250.96218631789088	4.1474156	11205	0.0053203106	0.0013872209	1.747221363415168	1	2
6530	5	207	317.90243016183376	400.5782895684242	2.7959707	11898	0.057295173	0.015327489	0.0	0	4
6530	6	23	317.8407116085291	402.6148870587349	4.0009418	12298	0.0061693485	0.0021297468	2.0375324579897462	1	4
6530	7	24	315.64941281080246	402.62247410416603	3.7962735	12218	0.005607473	0.0018338722	2.1913119321941714	2	4
6530	8	260	316.3840157985687	404.1769350320101	4.1502814	11714	0.010226214	0.0028711925	1.719299370624238	3	4
6531	5	208	112.64442265033722	352.8772833198309	3.2933035	12221	0.058734734	0.016090428	0.0	0	1
6535	5	212	186.9485557489097	192.00961558986455	3.0164592	11300	0.006826683	0.0019123952	0.0	0	4
6535	6	712	187.79008549451828	191.53572961688042	2.9128897	11027	0.015633427	0.003701456	0.9657847731949091	1	4
6535	7	347	185.2405820786953	191.65465706586838	4.41467	11169	0.01189763	0.0032353348	2.552275730679552	2	4
6535	8	578	187.09446388483047	191.29666140675545	2.6539607	11057	0.16030636	0.03778888	1.8881309920296128	3	4
6543	5	220	203.7959349602461	185.53972589969635	3.4554763	11521	0.013684666	0.0038240864	0.0	0	1
6548	5	225	178.31686037778854	412.61729606986046	3.0735817	11429	0.0016724172	0.0004659524	0.0	0	4
6548	6	911	177.28024849295616	412.65299275517464	3.2547443	10953	0.021497909	0.004771647	1.037226326853577	1	4
6548	7	314	177.9631288573146	414.6288624405861	3.796756	11277	0.0713264	0.01912988	2.090546963297943	2	4
6548	8	246	176.7198222875595	412.6649322807789	3.1854217	11486	0.035765395	0.009532609	2.324399470615258	3	4
6550	5	227	162.89682743698359	266.93476889282465	3.483523	11614	0.013847058	0.0038361102	0.0	0	2
6550	6	130	164.25195333361626	267.5339508652687	3.4967446	11890	0.08569281	0.025250677	1.4816832427433513	1	2
6551	5	228	462.9857094530016	171.89473178982735	3.6451957	11821	0.09116706	0.025586087	0.0	0	1
6555	5	232	253.44680947065353	103.39734509587288	3.533795	11413	0.0065620937	0.0017629405	0.0	0	2
6555	6	446	252.5417919754982	105.86122843623161	3.1813195	11105	0.011956684	0.0029822234	2.6248386200744895	1	2
6556	5	233	121.60746347904205	330.8587949872017	3.79389	11264	0.0009251787	0.0002700425	0.0	0	2
6556	6	300	120.8671401143074	330.9813790600747	3.6018877	11379	0.061269358	0.016626315	0.7504035842759316	1	2
6563	5	240	202.23564843833447	410.6039778292179	3.88334	11544	0.016776858	0.0047143735	0.0	0	4
6563	6	155	201.8984470665455	410.9969148354139	3.2181852	11706	0.0032725916	0.00094630814	0.5177878484231259	1	4
6563	7	307	202.9670483469963	409.73029631376266	3.0203412	11443	0.41675094	0.10945201	1.6571756623759413	2	4
6563	8	134	202.34679579734802	410.80763480067253	4.2195225	11705	0.0046134675	0.0014300433	1.2431296958573705	3	4
6580	5	257	195.67657589912415	171.52003401517868	4.5831656	11189	0.10701736	0.029618591	0.0	0	4
6580	6	65	196.04094719141722	172.1907252073288	3.8061976	11586	0.032318592	0.010145381	0.7632778746138701	1	4
6580	7	374	196.56238874793053	170.9184923991561	4.170102	11089	0.0056507187	0.0015056429	1.3749464044281958	2	4
6580	8	596	194.81956188380718	170.56885436177254	3.8972576	10973	0.064012736	0.016068617	1.777552315825173	3	4
6581	5	258	149.70768430829048	253.76010684669018	4.111723	11311	0.024358958	0.006912102	0.0	0	4
6581	6	74	150.91790214926004	255.7386498451233	3.2298505	11697	0.0066631837	0.0020701105	2.3193230950537536	1	4
6581	7	125	148.77423898875713	254.38415995240211	4.0202036	11604	0.043687753	0.013283705	2.5357315739606885	2	4
6581	8	293	150.1027972176671	256.1438149064779	3.2546842	11398	0.016033605	0.0043011527	2.204870183255229	3	4
6584	5	261	165.86759020388126	393.02585001662374	3.6786919	11105	0.012795577	0.0035491888	0.0	0	4
6584	6	229	167.0569416768849	394.5031840801239	3.108695	11210	0.039512932	0.010639777	1.896595070518166	1	4
6584	7	433	166.30270171165466	394.91599679738283	3.6559005	10865	0.004794541	0.0012339619	0.8598210655021165	2	4
6584	8	488	166.27335849404335	394.896423779428	3.3844206	11003	0.003858612	0.0009909228	0.03527219091075597	3	4
6586	5	263	253.51299315690994	316.600144803524	3.308334	11127	0.04129224	0.01121898	0.0	0	4
6586	6	870	252.96319599449635	317.09804264456034	3.8880038	10700	0.1463589	0.03406693	0.7417406419407471	1	4
6586	7	533	254.06206143274903	315.1087350323796	3.4334812	10812	0.0013547491	0.00033968763	2.2726306403079204	2	4
6586	8	587	254.12329550087452	315.93931175768375	3.2791746	10765	0.0030350813	0.0007435321	0.8328308998326872	3	4
6587	5	264	276.38610765337944	133.42362213134766	2.9445791	11469	0.0007954961	0.00021075655	0.0	0	2
6587	6	192	276.08859588205814	135.3605905175209	3.554199	11627	0.076101534	0.021632161	1.9596835926009415	1	2
6592	5	269	232.7701551169157	232.49049669504166	3.2431116	11184	0.14500117	0.038588487	0.0	0	2
6592	6	427	231.85783679783344	231.8051169961691	3.1925206	11174	0.19056693	0.048272144	1.1410828396570207	1	2
6595	5	272	322.2288869917393	17.715968012809753	3.2506604	11292	0.013626055	0.0036782757	0.0	0	2
6595	6	1027	321.77057507634163	19.83781886100769	3.0020304	10851	0.022047777	0.0047769854	2.170783460825552	1	2
6596	5	273	107.95282180607319	350.09892946481705	3.8473587	12567	0.09247738	0.025056295	0.0	0	4
6596	6	72	107.85674871504307	348.80367228388786	3.5031595	12818	0.0019952473	0.0006275794	1.2988153077203466	1	4
6596	7	19	107.03600791841745	349.055614862591	3.765762	13097	0.008916055	0.002965853	0.858539759247787	2	4
6596	8	253	106.86446149647236	347.62105226516724	4.3455515	12655	0.010274438	0.0029144124	1.4447830358948228	3	4
6603	5	280	340.6778150200844	499.77475340664387	3.9517817	11094	0.013885552	0.0038423939	0.0	0	4
6603	6	383	340.90394708514214	500.10960184782743	4.6583405	11030	0.07865694	0.021517122	0.4040534487049322	1	4
6603	7	311	341.07551730424166	500.08834132552147	5.1111813	11059	0.065539114	0.018518614	0.17288247421465344	2	4
6603	8	118	339.89138945937157	500.273196041584	3.5834098	11416	0.0010168398	0.00031248084	1.1984698657234771	3	4
6614	5	291	363.27865013480186	234.32206571102142	4.6514945	11505	0.00092409365	0.00024955568	0.0	0	3
6614	6	92	364.19465224444866	234.77574342489243	3.4430447	11850	0.044988617	0.013306538	1.022195349696232	1	3
6614	7	1019	363.64186331629753	232.9815178513527	3.552736	11044	0.17211993	0.037569866	1.8774506672161755	2	3
6616	5	293	377.17587442696095	238.88609309494495	3.8794224	11347	0.008708084	0.0024631962	0.0	0	2
6616	6	352	376.3862216770649	238.99394728895277	3.6743143	11298	0.02200288	0.005794292	0.7969843113785039	1	2
6617	5	294	289.35447654128075	343.6572237312794	3.2163382	11508	0.03026214	0.007933409	0.0	0	4
6617	6	416	289.75104251503944	344.6610826253891	2.892566	11527	0.035686187	0.0091136955	1.0793503837153096	1	4
6617	7	522	291.30003559589386	346.08632009476423	3.6201031	11519	0.009596748	0.0024213335	2.104918385269531	2	4
6617	8	49	288.8946383148432	345.971621921286	3.207659	11881	0.032637186	0.010135677	2.408130343375387	3	4
6620	5	297	134.73581129312515	242.40465253591537	3.486401	11635	0.027102482	0.0073363446	0.0	0	4
6620	6	47	135.28112876415253	241.92524372041225	3.3423057	12065	0.03841064	0.012103897	0.7260881190253674	1	4
6620	7	278	136.62500870227814	242.03919928893447	3.084839	11734	0.0050471686	0.0013300052	1.3487027692170412	2	4
6620	8	30	135.05798748880625	242.6345901787281	3.006927	12054	0.030226814	0.009575144	1.6763191209075223	3	4
6622	5	299	296.72832229733467	198.54956632852554	2.9159777	11500	0.03404506	0.008687025	0.0	0	4
6622	6	273	294.8408801406622	198.0341755822301	4.1747775	11470	0.013207644	0.0037635565	1.956544279118527	1	4
6622	7	52	292.86884596943855	197.42893993854523	3.698106	11859	0.068641186	0.021737995	2.0628206312862836	2	4
6622	8	13	293.93497382849455	196.71952804923058	3.7685614	12044	0.026869822	0.009156265	1.280583398516592	3	4
6624	5	301	222.34459885954857	395.2269062548876	3.4019866	11337	0.050164327	0.01323352	0.0	0	1
6631	5	308	171.59205496311188	363.9411819316447	3.5266645	11004	0.030257735	0.008087982	0.0	0	3
6631	6	202	170.49955868721008	364.3795028924942	3.1635282	11116	0.047016688	0.012562625	1.1771462855479515	1	3
6631	7	560	171.0072649777867	364.5376278758049	2.8135703	10876	0.004935754	0.001243576	0.5317604609578143	2	3
6632	5	309	365.0386858806014	255.70366379618645	3.5628607	11551	0.0042680185	0.00114441	0.0	0	3
6632	6	443	365.4652438759804	255.18672615289688	3.1479003	11397	0.20750172	0.051289268	0.670206125361069	1	3
6632	7	812	366.20242612063885	254.68649119138718	4.091086	11226	0.038537383	0.009333706	0.8908830891628352	2	3
6636	5	313	247.83032354712486	260.6623340547085	3.7159262	11869	0.034500808	0.009405358	0.0	0	1
6644	5	321	422.11655808985233	181.83851194381714	2.674226	11642	0.0033999612	0.0009250324	0.0	0	1
6647	5	324	275.9588007181883	182.0836133658886	3.4088607	11020	0.005153402	0.0013815069	0.0	0	4
6647	6	824	275.85287360846996	182.70037615299225	2.864158	10616	0.032176193	0.007142066	0.625793007414707	1	4
6647	7	881	273.8751946911216	181.37606599926949	2.8638663	10653	0.028599523	0.006307735	2.380128417413121	2	4
6647	8	854	274.2033210992813	182.1891060322523	2.7703056	10712	0.003345585	0.00073577557	0.8767559723004587	3	4
6650	5	327	292.69935834407806	335.2699142098427	3.3551953	11619	0.0050646598	0.0013914147	0.0	0	4
6650	6	433	294.3833082616329	337.5161225795746	2.203688	11817	1.7219633	0.39182994	2.807336703191596	1	4
6650	7	93	295.25206050276756	338.3691662847996	3.3955193	12309	0.012141326	0.003618043	1.2175442577173312	2	4
6650	8	211	294.64602756500244	338.90927144885063	3.3186324	12108	0.09676008	0.02720846	0.8117816885658616	3	4
6653	5	330	250.2500279545784	307.0009964655619	2.8460045	10965	0.049139597	0.012560926	0.0	0	4
6653	6	622	248.0365461781621	306.4888930916786	2.8616765	10806	0.0060446654	0.0014419522	2.271948819861424	1	4
6653	7	890	249.66711077094078	305.6500381529331	3.1649685	10644	0.016574096	0.0036815354	1.8336898591313706	2	4
6653	8	590	249.36567524075508	307.135643184185	2.7936337	10795	0.11702059	0.02688037	1.5158778604291687	3	4
6663	5	340	445.13601894676685	161.38324213027954	2.58259	11899	0.05666048	0.014373124	0.0	0	3
6663	6	828	444.54520654678345	160.58998721837997	2.3586311	11467	1.1320069	0.23703825	0.9890968846513174	1	3
6663	7	601	442.916318282485	160.2975250184536	1.7116616	11556	2.2606392	0.45604804	1.6549353812022258	2	3
6669	5	346	431.69445529580116	67.61934944987297	3.101542	10808	0.0033187587	0.0008771763	0.0	0	4
6669	6	450	431.2119782269001	69.30359244346619	3.4471073	10697	0.008445659	0.0021808785	1.7519870386173517	1	4
6669	7	309	430.47754469513893	67.92588217556477	3.1229122	10861	0.0010740651	0.00029297778	1.5612425163491381	2	4
6669	8	366	429.5523233115673	68.11756030470133	3.9813597	10803	0.007046611	0.0019193264	0.9448677758329386	3	4
6673	5	350	181.61884367465973	341.8028779029846	3.886535	11012	0.09469822	0.025550485	0.0	0	4
6673	6	468	182.12110241502523	340.1550984978676	3.357022	10984	0.12699232	0.031890467	1.7226261376750887	1	4
6673	7	719	181.09916714578867	340.8446913510561	2.7912762	10826	0.017879022	0.0041682115	1.232838187954237	2	4
6673	8	205	180.9023616835475	342.89041259884834	3.31807	11256	0.0005727827	0.00016171882	2.0551661279898075	3	4
6677	5	354	284.27443489432335	200.41799452900887	2.4969077	11413	0.036074147	0.0089053465	0.0	0	1
6681	5	358	315.8399262279272	58.48071300983429	3.4005637	11081	0.009813129	0.0025482073	0.0	0	4
6681	6	794	313.66114911437035	58.82498316466808	3.7082257	10920	0.12322594	0.029179508	2.205808615920351	1	4
6681	7	752	312.4655115902424	60.84977738559246	3.8206773	10865	0.0013058839	0.00031848453	2.351455023212563	2	4
6681	8	546	314.418852686882	60.4029236137867	3.3768346	11118	0.046940986	0.011389627	2.003801320789654	3	4
6688	5	365	219.88909298181534	210.233026817441	3.5831785	10913	0.0051703528	0.0013399739	0.0	0	4
6688	6	878	219.16873030364513	209.892826795578	2.8180778	10663	0.28426006	0.06253443	0.796654531761493	1	4
6688	7	968	218.886109508574	209.56053012609482	3.4596977	10623	0.17638427	0.03894835	0.43622882797478185	2	4
6688	8	805	218.29065823554993	208.37469398975372	3.2662644	10616	0.0073595326	0.0016894612	1.326939923582969	3	4
6689	5	366	207.97148674540222	490.56030854582787	4.5065255	12280	0.0044313082	0.0012033955	0.0	0	3
6689	6	111	208.65791818499565	492.3069012463093	3.9603083	12513	0.0019505296	0.00061819796	1.8766390656269722	1	3
6689	7	485	208.95952665433288	490.70412597060204	4.13823	12024	0.0334697	0.008605557	1.6309065740239013	2	3
6691	5	368	292.5083398222923	381.9879285590723	2.5741649	11658	0.15385167	0.03734493	0.0	0	4
6691	6	913	293.29931446909904	380.7938798069954	5.6317673	11273	0.0076135197	0.0018052125	1.4322685901141132	1	4
6691	7	935	293.17414352297783	381.32115349173546	2.9826572	11202	0.040311582	0.009156753	0.5419273976947903	2	4
6691	8	227	290.80873507261276	382.7624878138304	2.6397767	11838	0.008853452	0.0024776196	2.76994616646376	3	4
6693	5	370	222.60588818788528	378.6618615090847	3.6498137	10795	0.008030556	0.0021243882	0.0	0	4
6693	6	523	222.14984308183193	376.99339790502563	5.51831	10706	0.03757993	0.009607468	1.729667001715936	1	4
6693	7	573	222.81588539481163	379.23101302981377	3.7954686	10732	0.0064254845	0.0016126528	2.334637832589879	2	4
6693	8	458	221.1648827791214	379.092226780951	3.7290988	10804	0.0010565392	0.00028029026	1.6568256576626814	3	4
6695	5	372	111.70172652602196	481.38326209783554	3.2374866	11531	0.1867646	0.047824983	0.0	0	4
6695	6	200	112.15507815778255	482.8022944778204	3.2617338	11615	0.0059724604	0.0017045983	1.4896914437109048	1	4
6695	7	158	111.51169461011887	484.22280518710613	2.7388332	11671	0.06826158	0.017929828	1.5594207464952423	2	4
6695	8	305	111.56861680746078	482.66433507204056	2.9127405	11555	0.17376626	0.04461739	1.5595092933685062	3	4
6697	5	374	268.43464970588684	390.9794155266136	3.1280575	10980	0.12244134	0.031176448	0.0	0	2
6697	6	493	268.31069949269295	389.94154143333435	3.1271086	10863	0.002678421	0.00067846983	1.0452493907441522	1	2
6701	5	378	350.02221492119133	384.4793216884136	3.2321823	10814	0.01598398	0.004130073	0.0	0	2
6701	6	394	349.92503762990236	383.67987832427025	3.4399512	10741	0.0062909066	0.0016624215	0.8053279570554676	1	2
6702	5	379	354.14946484565735	103.40526312589645	3.0728545	11756	0.025018705	0.00666929	0.0	0	1
6704	5	381	309.0770914182067	343.85352993011475	3.1791406	11389	0.08950962	0.022943925	0.0	0	1
6706	5	383	453.00129764154553	157.21664866805077	2.5167696	11865	0.37463835	0.0912786	0.0	0	1
6710	5	387	249.60657837986946	111.23298986256123	3.670819	11059	0.00064069557	0.00016876544	0.0	0	2
6710	6	1045	250.7244727909565	112.13925336301327	4.7465053	10726	0.00464404	0.0010401921	1.4390974416596045	1	2
6711	5	388	486.28907603025436	178.08038537204266	3.3301291	10715	0.0011424994	0.00029864436	0.0	0	4
6711	6	459	486.09378170222044	177.55728316307068	3.3650374	10647	0.0065391236	0.0016487628	0.5583688705448971	1	4
6711	7	431	483.7481981217861	178.25638616085052	3.3744276	10712	0.031311397	0.008058302	2.4475512934988437	2	4
6711	8	653	483.00609786622226	177.8357835561037	3.4039478	10586	0.022890802	0.0055102296	0.8530060611905097	3	4
6713	5	390	145.55396875739098	338.8725817203522	4.948907	11279	0.035470366	0.009480101	0.0	0	4
6713	6	654	146.42105132341385	338.87981029599905	3.9697387	11106	0.094179556	0.022997102	0.8671126966010199	1	4
6713	7	546	147.83160130679607	336.75726349651814	4.0052505	11040	0.061631713	0.015775856	2.548500769394875	2	4
6713	8	903	148.22500014305115	336.06004751101136	4.1650205	10792	0.0013004808	0.00030568897	0.8005452984141664	3	4
6715	5	392	199.01152288820595	282.79855170845985	3.5724287	11293	0.003044481	0.00081844017	0.0	0	2
6715	6	294	198.5360690355301	282.9215581715107	2.828647	11473	0.16502105	0.0427411	0.49110788629036695	1	2
6718	5	395	453.87864827364683	201.93698093295097	3.7615054	10869	0.015167008	0.004006203	0.0	0	2
6718	6	440	453.71505707502365	203.36554336547852	3.3809674	10856	0.01153728	0.0030534423	1.437898711278363	1	2
6719	5	396	325.0342005006969	6.8010111302137375	3.494973	10840	0.00902828	0.0023438144	0.0	0	1
6726	5	403	280.1053140759468	194.8197433501482	2.9418693	11275	0.069763936	0.01772253	0.0	0	1
6728	5	405	106.6590319275856	372.80387648940086	3.0335643	11695	0.014916064	0.0039087757	0.0	0	1
6730	5	407	166.38861268758774	353.63492318987846	3.4480426	11178	0.0012618359	0.00033119734	0.0	0	2
6730	6	248	166.28004449605942	354.0930220782757	3.5001702	11275	0.0780561	0.021764655	0.4707883216080192	1	2
6737	5	414	172.4438370168209	496.0889918357134	2.876986	10910	0.23179695	0.057446353	0.0	0	4
6737	6	607	172.40484669804573	495.89928748458624	2.4359572	10801	0.01121136	0.0026722017	0.19366978544616106	1	4
6737	7	770	172.03170486167073	496.19876313209534	2.9059255	10766	0.116780505	0.026387608	0.4784563653085821	2	4
6737	8	605	172.36146959662437	496.0742372125387	2.4811842	10797	0.03235149	0.007383569	0.35249324115572334	3	4
6739	5	416	161.43903410434723	384.7196458876133	3.2013402	10920	0.38197768	0.09644948	0.0	0	1
6740	5	417	235.90923991799355	106.66405472159386	3.1207764	10793	0.03094491	0.007873198	0.0	0	1
6743	5	420	454.8673797696829	176.6104451417923	3.2687156	11349	0.021157615	0.0057128016	0.0	0	4
6743	6	567	455.61818316578865	178.86144629120827	3.1491537	11203	0.14557147	0.03524083	2.372912116846296	1	4
6743	7	512	454.5529227256775	178.02281793020666	2.6007984	11487	0.031263616	0.007547801	1.3557571069856396	2	4
6743	8	948	454.17625242471695	178.23797683417797	2.8254404	11107	0.18286215	0.039069816	0.4337901215839771	3	4
6751	5	428	97.1460763067007	353.5330710411072	3.0681996	11990	0.24883144	0.059669435	0.0	0	1
6752	5	429	326.097453340888	37.01538478117436	3.0545187	10905	0.003355373	0.00087000383	0.0	0	1
6767	5	444	179.94869650527835	188.26637363433838	3.3411577	10793	0.00047923412	0.00012569086	0.0	0	1
6770	5	447	300.89698775857687	383.6837280392647	4.528479	11426	0.014064191	0.0035676807	0.0	0	4
6770	6	457	298.9960682215169	383.75077906250954	2.7299683	11375	0.104192734	0.025240913	1.9021017128677544	1	4
6770	7	529	298.94773319736123	384.68100637197495	3.0364394	11500	0.15927325	0.03882813	0.9314822176699792	2	4
6770	8	162	298.5459648370743	383.8901386857033	3.1395338	11664	0.0073235095	0.0020849947	0.8870679300461527	3	4
6772	5	449	150.27562183141708	334.8144230097532	3.3407102	10977	0.14885105	0.037812084	0.0	0	2
6772	6	696	152.74712032079697	334.19498969614506	3.0351927	10722	0.008975888	0.002135452	2.5479408181931227	1	2
6773	5	450	375.22000493109226	268.61635941267014	3.2194288	10807	0.0791083	0.019722145	0.0	0	4
6773	6	845	376.6396886706352	270.6777633726597	4.048287	10656	0.05970151	0.013517324	2.502975870156018	1	4
6773	7	734	377.6012538969517	273.28564858436584	3.7169397	10643	0.010895811	0.0025933161	2.779509482246229	2	4
6773	8	459	377.5531106889248	274.0435875058174	3.2509522	10842	0.0439134	0.010963565	0.7594663765633651	3	4
6777	5	454	246.71355393528938	406.76837696135044	3.6588306	10784	0.011423962	0.002948027	0.0	0	3
6777	6	907	247.91263163089752	406.90280382335186	3.9828374	10523	0.04471522	0.010344496	1.2065893673211585	1	3
6777	7	493	247.93199695646763	407.3379289805889	4.0987363	10763	0.0021130317	0.00055252534	0.43555587275917457	2	3
6785	5	462	171.70348262786865	385.2832214832306	2.7918031	10919	0.09356637	0.022670671	0.0	0	4
6785	6	688	171.69327160716057	386.3109778165817	2.8470836	10816	0.08687162	0.020010486	1.0278070566440332	1	4
6785	7	153	169.7918777167797	386.1717311143875	4.4388533	11184	0.015391752	0.004647943	1.9064858694597302	2	4
6785	8	577	170.8450536429882	387.2028598487377	3.2087977	10836	0.13144293	0.032017447	1.473908409076961	3	4
6786	5	463	308.7978380918503	433.28379902243614	4.028671	10718	0.021869894	0.005613746	0.0	0	1
